Date,Close,Symbol
2019-05-06,49.818115234375,AAPL
2019-05-07,48.475162506103516,AAPL
2019-05-08,48.48472595214844,AAPL
2019-05-09,47.96379470825195,AAPL
2019-05-10,47.2993278503418,AAPL
2019-05-13,44.550323486328125,AAPL
2019-05-14,45.25556182861328,AAPL
2019-05-15,45.79768371582031,AAPL
2019-05-16,45.59619140625,AAPL
2019-05-17,45.33712387084961,AAPL
2019-05-20,43.91943359375,AAPL
2019-05-21,44.76141357421875,AAPL
2019-05-22,43.84507751464844,AAPL
2019-05-23,43.096649169921875,AAPL
2019-05-24,42.93114471435547,AAPL
2019-05-28,42.753631591796875,AAPL
2019-05-29,42.549739837646484,AAPL
2019-05-30,42.770416259765625,AAPL
2019-05-31,41.99560546875,AAPL
2019-06-03,41.571022033691406,AAPL
2019-06-04,43.09185791015625,AAPL
2019-06-05,43.78750991821289,AAPL
2019-06-06,44.43037796020508,AAPL
2019-06-07,45.61297607421875,AAPL
2019-06-10,46.195884704589844,AAPL
2019-06-11,46.73080825805664,AAPL
2019-06-12,46.58209991455078,AAPL
2019-06-13,46.57250213623047,AAPL
2019-06-14,46.2342643737793,AAPL
2019-06-17,46.5101318359375,AAPL
2019-06-18,47.60396957397461,AAPL
2019-06-19,47.46484375,AAPL
2019-06-20,47.846248626708984,AAPL
2019-06-21,47.68314743041992,AAPL
2019-06-24,47.63516616821289,AAPL
2019-06-25,46.91312789916992,AAPL
2019-06-26,47.92780685424805,AAPL
2019-06-27,47.91341781616211,AAPL
2019-06-28,47.47683334350586,AAPL
2019-07-01,48.34758758544922,AAPL
2019-07-02,48.63065719604492,AAPL
2019-07-03,49.03365707397461,AAPL
2019-07-05,48.990482330322266,AAPL
2019-07-08,47.980587005615234,AAPL
2019-07-09,48.27324676513672,AAPL
2019-07-10,48.7505989074707,AAPL
2019-07-11,48.39558029174805,AAPL
2019-07-12,48.767398834228516,AAPL
2019-07-15,49.22555923461914,AAPL
2019-07-16,49.05524444580078,AAPL
2019-07-17,48.77937698364258,AAPL
2019-07-18,49.333499908447266,AAPL
2019-07-19,48.597068786621094,AAPL
2019-07-22,49.70771408081055,AAPL
2019-07-23,50.0963134765625,AAPL
2019-07-24,50.055545806884766,AAPL
2019-07-25,49.65973663330078,AAPL
2019-07-26,49.832462310791016,AAPL
2019-07-29,50.29780960083008,AAPL
2019-07-30,50.08192443847656,AAPL
2019-07-31,51.10380935668945,AAPL
2019-08-01,49.99796676635742,AAPL
2019-08-02,48.94011688232422,AAPL
2019-08-05,46.37819290161133,AAPL
2019-08-06,47.25615692138672,AAPL
2019-08-07,47.745506286621094,AAPL
2019-08-08,48.79856872558594,AAPL
2019-08-09,48.39645767211914,AAPL
2019-08-12,48.27365493774414,AAPL
2019-08-13,50.317962646484375,AAPL
2019-08-14,48.82023620605469,AAPL
2019-08-15,48.57704544067383,AAPL
2019-08-16,49.72321319580078,AAPL
2019-08-19,50.65025329589844,AAPL
2019-08-20,50.652652740478516,AAPL
2019-08-21,51.20166015625,AAPL
2019-08-22,51.15831756591797,AAPL
2019-08-23,48.79376220703125,AAPL
2019-08-26,49.720802307128906,AAPL
2019-08-27,49.159759521484375,AAPL
2019-08-28,49.4896354675293,AAPL
2019-08-29,50.32758331298828,AAPL
2019-08-30,50.262577056884766,AAPL
2019-09-03,49.53057861328125,AAPL
2019-09-04,50.370933532714844,AAPL
2019-09-05,51.35576629638672,AAPL
2019-09-06,51.3509521484375,AAPL
2019-09-09,51.570068359375,AAPL
2019-09-10,52.17927169799805,AAPL
2019-09-11,53.83832550048828,AAPL
2019-09-12,53.71792221069336,AAPL
2019-09-13,52.67288589477539,AAPL
2019-09-16,52.949806213378906,AAPL
2019-09-17,53.142433166503906,AAPL
2019-09-18,53.640869140625,AAPL
2019-09-19,53.20504379272461,AAPL
2019-09-20,52.42728042602539,AAPL
2019-09-23,52.665672302246094,AAPL
2019-09-24,52.41524124145508,AAPL
2019-09-25,53.22189712524414,AAPL
2019-09-26,52.947391510009766,AAPL
2019-09-27,52.68975830078125,AAPL
2019-09-30,53.92981719970703,AAPL
2019-10-01,54.079097747802734,AAPL
2019-10-02,52.72345733642578,AAPL
2019-10-03,53.171321868896484,AAPL
2019-10-04,54.66181182861328,AAPL
2019-10-07,54.673851013183594,AAPL
2019-10-08,54.033355712890625,AAPL
2019-10-09,54.6666259765625,AAPL
2019-10-10,55.403446197509766,AAPL
2019-10-11,56.87709045410156,AAPL
2019-10-14,56.79521942138672,AAPL
2019-10-15,56.66279220581055,AAPL
2019-10-16,56.43402862548828,AAPL
2019-10-17,56.653160095214844,AAPL
2019-10-18,56.92524719238281,AAPL
2019-10-21,57.91248321533203,AAPL
2019-10-22,57.780059814453125,AAPL
2019-10-23,58.55540466308594,AAPL
2019-10-24,58.65171813964844,AAPL
2019-10-25,59.37408447265625,AAPL
2019-10-28,59.96882629394531,AAPL
2019-10-29,58.58188247680664,AAPL
2019-10-30,58.57466125488281,AAPL
2019-10-31,59.89900588989258,AAPL
2019-11-01,61.5989875793457,AAPL
2019-11-04,62.003509521484375,AAPL
2019-11-05,61.914424896240234,AAPL
2019-11-06,61.940914154052734,AAPL
2019-11-07,62.65578842163086,AAPL
2019-11-08,62.82725524902344,AAPL
2019-11-11,63.324771881103516,AAPL
2019-11-12,63.266815185546875,AAPL
2019-11-13,63.87301254272461,AAPL
2019-11-14,63.431060791015625,AAPL
2019-11-15,64.18457794189453,AAPL
2019-11-18,64.50818634033203,AAPL
2019-11-19,64.31256103515625,AAPL
2019-11-20,63.56387710571289,AAPL
2019-11-21,63.27888488769531,AAPL
2019-11-22,63.223350524902344,AAPL
2019-11-25,64.33189392089844,AAPL
2019-11-26,63.82954788208008,AAPL
2019-11-27,64.68692016601562,AAPL
2019-11-29,64.54443359375,AAPL
2019-12-02,63.79813766479492,AAPL
2019-12-03,62.660614013671875,AAPL
2019-12-04,63.21369552612305,AAPL
2019-12-05,64.14109802246094,AAPL
2019-12-06,65.38005065917969,AAPL
2019-12-09,64.46470642089844,AAPL
2019-12-10,64.84149169921875,AAPL
2019-12-11,65.39454650878906,AAPL
2019-12-12,65.56119537353516,AAPL
2019-12-13,66.4523696899414,AAPL
2019-12-16,67.58988189697266,AAPL
2019-12-17,67.72273254394531,AAPL
2019-12-18,67.5609359741211,AAPL
2019-12-19,67.6285400390625,AAPL
2019-12-20,67.48847961425781,AAPL
2019-12-23,68.58976745605469,AAPL
2019-12-24,68.65496826171875,AAPL
2019-12-26,70.01712036132812,AAPL
2019-12-27,69.99053955078125,AAPL
2019-12-30,70.40595245361328,AAPL
2019-12-31,70.92035675048828,AAPL
2020-01-02,72.53850555419922,AAPL
2020-01-03,71.83329772949219,AAPL
2020-01-06,72.40567016601562,AAPL
2020-01-07,72.0651626586914,AAPL
2020-01-08,73.22441101074219,AAPL
2020-01-09,74.7797622680664,AAPL
2020-01-10,74.94879913330078,AAPL
2020-01-13,76.55004119873047,AAPL
2020-01-14,75.51636505126953,AAPL
2020-01-15,75.19274139404297,AAPL
2020-01-16,76.13465881347656,AAPL
2020-01-17,76.9775390625,AAPL
2020-01-21,76.45586395263672,AAPL
2020-01-22,76.72876739501953,AAPL
2020-01-23,77.0982894897461,AAPL
2020-01-24,76.8760986328125,AAPL
2020-01-27,74.61553955078125,AAPL
2020-01-28,76.72636413574219,AAPL
2020-01-29,78.33240509033203,AAPL
2020-01-30,78.21890258789062,AAPL
2020-01-31,74.75077056884766,AAPL
2020-02-03,74.54548645019531,AAPL
2020-02-04,77.00650024414062,AAPL
2020-02-05,77.63444519042969,AAPL
2020-02-06,78.54252624511719,AAPL
2020-02-07,77.47492980957031,AAPL
2020-02-10,77.8429183959961,AAPL
2020-02-11,77.3732681274414,AAPL
2020-02-12,79.21070098876953,AAPL
2020-02-13,78.64662170410156,AAPL
2020-02-14,78.6659927368164,AAPL
2020-02-18,77.2255859375,AAPL
2020-02-19,78.34402465820312,AAPL
2020-02-20,77.540283203125,AAPL
2020-02-21,75.78515625,AAPL
2020-02-24,72.18534088134766,AAPL
2020-02-25,69.74027252197266,AAPL
2020-02-26,70.84660339355469,AAPL
2020-02-27,66.2154769897461,AAPL
2020-02-28,66.17676544189453,AAPL
2020-03-02,72.33785247802734,AAPL
2020-03-03,70.04045867919922,AAPL
2020-03-04,73.28924560546875,AAPL
2020-03-05,70.9119644165039,AAPL
2020-03-06,69.97024536132812,AAPL
2020-03-09,64.43614959716797,AAPL
2020-03-10,69.07695770263672,AAPL
2020-03-11,66.67787170410156,AAPL
2020-03-12,60.09312438964844,AAPL
2020-03-13,67.29278564453125,AAPL
2020-03-16,58.635765075683594,AAPL
2020-03-17,61.213985443115234,AAPL
2020-03-18,59.71546936035156,AAPL
2020-03-19,59.25791931152344,AAPL
2020-03-20,55.49589920043945,AAPL
2020-03-23,54.31694030761719,AAPL
2020-03-24,59.76630783081055,AAPL
2020-03-25,59.437068939208984,AAPL
2020-03-26,62.56482696533203,AAPL
2020-03-27,59.9744987487793,AAPL
2020-03-30,61.68604278564453,AAPL
2020-03-31,61.5601692199707,AAPL
2020-04-01,58.3210563659668,AAPL
2020-04-02,59.29423522949219,AAPL
2020-04-03,58.44209289550781,AAPL
2020-04-06,63.540435791015625,AAPL
2020-04-07,62.80449295043945,AAPL
2020-04-08,64.41193389892578,AAPL
2020-04-09,64.8767318725586,AAPL
2020-04-13,66.1501235961914,AAPL
2020-04-14,69.49092102050781,AAPL
2020-04-15,68.85665130615234,AAPL
2020-04-16,69.40377044677734,AAPL
2020-04-17,68.46205139160156,AAPL
2020-04-20,67.04100036621094,AAPL
2020-04-21,64.96875,AAPL
2020-04-22,66.84004974365234,AAPL
2020-04-23,66.58104705810547,AAPL
2020-04-24,68.50321960449219,AAPL
2020-04-27,68.55160522460938,AAPL
2020-04-28,67.4404525756836,AAPL
2020-04-29,69.65553283691406,AAPL
2020-04-30,71.12500762939453,AAPL
2020-05-01,69.97993469238281,AAPL
2020-05-04,70.9700698852539,AAPL
2020-05-05,72.03524780273438,AAPL
2020-05-06,72.77845001220703,AAPL
2020-05-07,73.53133392333984,AAPL
2020-05-08,75.28150939941406,AAPL
2020-05-11,76.46607971191406,AAPL
2020-05-12,75.59220886230469,AAPL
2020-05-13,74.67948913574219,AAPL
2020-05-14,75.1382827758789,AAPL
2020-05-15,74.6940689086914,AAPL
2020-05-18,76.45392608642578,AAPL
2020-05-19,76.01216888427734,AAPL
2020-05-20,77.49046325683594,AAPL
2020-05-21,76.91272735595703,AAPL
2020-05-22,77.40792846679688,AAPL
2020-05-26,76.88361358642578,AAPL
2020-05-27,77.21858978271484,AAPL
2020-05-28,77.2525634765625,AAPL
2020-05-29,77.17731475830078,AAPL
2020-06-01,78.1264419555664,AAPL
2020-06-02,78.48812103271484,AAPL
2020-06-03,78.92020416259766,AAPL
2020-06-04,78.24053955078125,AAPL
2020-06-05,80.46891784667969,AAPL
2020-06-08,80.94467163085938,AAPL
2020-06-09,83.50074768066406,AAPL
2020-06-10,85.64900970458984,AAPL
2020-06-11,81.53695678710938,AAPL
2020-06-12,82.24092102050781,AAPL
2020-06-15,83.25799560546875,AAPL
2020-06-16,85.46452331542969,AAPL
2020-06-17,85.3455810546875,AAPL
2020-06-18,85.37957000732422,AAPL
2020-06-19,84.89163970947266,AAPL
2020-06-22,87.11273956298828,AAPL
2020-06-23,88.97216033935547,AAPL
2020-06-24,87.40159606933594,AAPL
2020-06-25,88.56190490722656,AAPL
2020-06-26,85.84077453613281,AAPL
2020-06-29,87.8191146850586,AAPL
2020-06-30,88.55220031738281,AAPL
2020-07-01,88.38470458984375,AAPL
2020-07-02,88.38470458984375,AAPL
2020-07-06,90.74900817871094,AAPL
2020-07-07,90.46744537353516,AAPL
2020-07-08,92.57444763183594,AAPL
2020-07-09,92.97251892089844,AAPL
2020-07-10,93.13516998291016,AAPL
2020-07-13,92.70552825927734,AAPL
2020-07-14,94.2396469116211,AAPL
2020-07-15,94.88777160644531,AAPL
2020-07-16,93.72016906738281,AAPL
2020-07-17,93.53083038330078,AAPL
2020-07-20,95.50189971923828,AAPL
2020-07-21,94.1838150024414,AAPL
2020-07-22,94.44841003417969,AAPL
2020-07-23,90.14945983886719,AAPL
2020-07-24,89.9261245727539,AAPL
2020-07-27,92.0573959350586,AAPL
2020-07-28,90.54511260986328,AAPL
2020-07-29,92.28072357177734,AAPL
2020-07-30,93.39733123779297,AAPL
2020-07-31,103.1749496459961,AAPL
2020-08-03,105.77471160888672,AAPL
2020-08-04,106.48110961914062,AAPL
2020-08-05,106.8670654296875,AAPL
2020-08-06,110.59557342529297,AAPL
2020-08-07,108.08110046386719,AAPL
2020-08-10,109.65203094482422,AAPL
2020-08-11,106.39099884033203,AAPL
2020-08-12,109.92683410644531,AAPL
2020-08-13,111.87227630615234,AAPL
2020-08-14,111.77255249023438,AAPL
2020-08-17,111.48074340820312,AAPL
2020-08-18,112.40970611572266,AAPL
2020-08-19,112.55074310302734,AAPL
2020-08-20,115.0481948852539,AAPL
2020-08-21,120.97691345214844,AAPL
2020-08-24,122.42381286621094,AAPL
2020-08-25,121.41948699951172,AAPL
2020-08-26,123.07069396972656,AAPL
2020-08-27,121.59945678710938,AAPL
2020-08-28,121.40247344970703,AAPL
2020-08-31,125.51950073242188,AAPL
2020-09-01,130.5192413330078,AAPL
2020-09-02,127.81512451171875,AAPL
2020-09-03,117.58210754394531,AAPL
2020-09-04,117.6599349975586,AAPL
2020-09-08,109.74201965332031,AAPL
2020-09-09,114.1192626953125,AAPL
2020-09-10,110.39373779296875,AAPL
2020-09-11,108.94438171386719,AAPL
2020-09-14,112.21273040771484,AAPL
2020-09-15,112.38782501220703,AAPL
2020-09-16,109.07085418701172,AAPL
2020-09-17,107.32968139648438,AAPL
2020-09-18,103.9251708984375,AAPL
2020-09-21,107.0767822265625,AAPL
2020-09-22,108.75956726074219,AAPL
2020-09-23,104.197509765625,AAPL
2020-09-24,105.26750946044922,AAPL
2020-09-25,109.21675109863281,AAPL
2020-09-28,111.82362365722656,AAPL
2020-09-29,110.97735595703125,AAPL
2020-09-30,112.65045166015625,AAPL
2020-10-01,113.60371398925781,AAPL
2020-10-02,109.93655395507812,AAPL
2020-10-05,113.32162475585938,AAPL
2020-10-06,110.07275390625,AAPL
2020-10-07,111.94036102294922,AAPL
2020-10-08,111.8333740234375,AAPL
2020-10-09,113.77879333496094,AAPL
2020-10-12,121.00608825683594,AAPL
2020-10-13,117.79612731933594,AAPL
2020-10-14,117.8836898803711,AAPL
2020-10-15,117.41677856445312,AAPL
2020-10-16,115.77288055419922,AAPL
2020-10-19,112.81581115722656,AAPL
2020-10-20,114.30406951904297,AAPL
2020-10-21,113.6815414428711,AAPL
2020-10-22,112.59207916259766,AAPL
2020-10-23,111.90145874023438,AAPL
2020-10-26,111.91119384765625,AAPL
2020-10-27,113.41889190673828,AAPL
2020-10-28,108.16622924804688,AAPL
2020-10-29,112.1738052368164,AAPL
2020-10-30,105.89005279541016,AAPL
2020-11-02,105.8025131225586,AAPL
2020-11-03,107.42695617675781,AAPL
2020-11-04,111.81389617919922,AAPL
2020-11-05,115.78260803222656,AAPL
2020-11-06,115.65106201171875,AAPL
2020-11-09,113.34175109863281,AAPL
2020-11-10,113.00069427490234,AAPL
2020-11-11,116.43058013916016,AAPL
2020-11-12,116.1577377319336,AAPL
2020-11-13,116.20646667480469,AAPL
2020-11-16,117.21984100341797,AAPL
2020-11-17,116.3331527709961,AAPL
2020-11-18,115.0079574584961,AAPL
2020-11-19,115.60233306884766,AAPL
2020-11-20,114.33560943603516,AAPL
2020-11-23,110.93499755859375,AAPL
2020-11-24,112.22118377685547,AAPL
2020-11-25,113.05915832519531,AAPL
2020-11-27,113.60482025146484,AAPL
2020-11-30,116.00183868408203,AAPL
2020-12-01,119.57786560058594,AAPL
2020-12-02,119.92864990234375,AAPL
2020-12-03,119.79225158691406,AAPL
2020-12-04,119.11990356445312,AAPL
2020-12-07,120.58150482177734,AAPL
2020-12-08,121.19538879394531,AAPL
2020-12-09,118.66192626953125,AAPL
2020-12-10,120.0845718383789,AAPL
2020-12-11,119.27581787109375,AAPL
2020-12-14,118.66192626953125,AAPL
2020-12-15,124.60575866699219,AAPL
2020-12-16,124.53753662109375,AAPL
2020-12-17,125.40475463867188,AAPL
2020-12-18,123.41698455810547,AAPL
2020-12-21,124.94679260253906,AAPL
2020-12-22,128.5033721923828,AAPL
2020-12-23,127.60694885253906,AAPL
2020-12-24,128.59104919433594,AAPL
2020-12-28,133.190185546875,AAPL
2020-12-29,131.41677856445312,AAPL
2020-12-30,130.29623413085938,AAPL
2020-12-31,129.2926025390625,AAPL
2021-01-04,126.09657287597656,AAPL
2021-01-05,127.65563201904297,AAPL
2021-01-06,123.35852813720703,AAPL
2021-01-07,127.56791687011719,AAPL
2021-01-08,128.6689910888672,AAPL
2021-01-11,125.67758178710938,AAPL
2021-01-12,125.502197265625,AAPL
2021-01-13,127.53865051269531,AAPL
2021-01-14,125.609375,AAPL
2021-01-15,123.88469696044922,AAPL
2021-01-19,124.55706024169922,AAPL
2021-01-20,128.64952087402344,AAPL
2021-01-21,133.3655548095703,AAPL
2021-01-22,135.50924682617188,AAPL
2021-01-25,139.26068115234375,AAPL
2021-01-26,139.49453735351562,AAPL
2021-01-27,138.42271423339844,AAPL
2021-01-28,133.5799560546875,AAPL
2021-01-29,128.58131408691406,AAPL
2021-02-01,130.7054901123047,AAPL
2021-02-02,131.53372192382812,AAPL
2021-02-03,130.51058959960938,AAPL
2021-02-04,133.8722686767578,AAPL
2021-02-05,133.45753479003906,AAPL
2021-02-08,133.60389709472656,AAPL
2021-02-09,132.72561645507812,AAPL
2021-02-10,132.12060546875,AAPL
2021-02-11,131.8668670654297,AAPL
2021-02-12,132.10107421875,AAPL
2021-02-16,129.97373962402344,AAPL
2021-02-17,127.68046569824219,AAPL
2021-02-18,126.57776641845703,AAPL
2021-02-19,126.73389434814453,AAPL
2021-02-22,122.95735931396484,AAPL
2021-02-23,122.82074737548828,AAPL
2021-02-24,122.32305145263672,AAPL
2021-02-25,118.06832885742188,AAPL
2021-02-26,118.33183288574219,AAPL
2021-03-01,124.70413970947266,AAPL
2021-03-02,122.09860229492188,AAPL
2021-03-03,119.11251068115234,AAPL
2021-03-04,117.2291030883789,AAPL
2021-03-05,118.48795318603516,AAPL
2021-03-08,113.5501480102539,AAPL
2021-03-09,118.16592407226562,AAPL
2021-03-10,117.08274841308594,AAPL
2021-03-11,119.01490020751953,AAPL
2021-03-12,118.10735321044922,AAPL
2021-03-15,120.9958724975586,AAPL
2021-03-16,122.53775024414062,AAPL
2021-03-17,121.74730682373047,AAPL
2021-03-18,117.61945343017578,AAPL
2021-03-19,117.09248352050781,AAPL
2021-03-22,120.41038513183594,AAPL
2021-03-23,119.58090209960938,AAPL
2021-03-24,117.1900634765625,AAPL
2021-03-25,117.67798614501953,AAPL
2021-03-26,118.28302001953125,AAPL
2021-03-29,118.45865631103516,AAPL
2021-03-30,117.00466918945312,AAPL
2021-03-31,119.20032501220703,AAPL
2021-04-01,120.02980041503906,AAPL
2021-04-05,122.85975646972656,AAPL
2021-04-06,123.16227722167969,AAPL
2021-04-07,124.81147003173828,AAPL
2021-04-08,127.21205139160156,AAPL
2021-04-09,129.78829956054688,AAPL
2021-04-12,128.07083129882812,AAPL
2021-04-13,131.1837921142578,AAPL
2021-04-14,128.84176635742188,AAPL
2021-04-15,131.25209045410156,AAPL
2021-04-16,130.92030334472656,AAPL
2021-04-19,131.58389282226562,AAPL
2021-04-20,129.89564514160156,AAPL
2021-04-21,130.2762451171875,AAPL
2021-04-22,128.75392150878906,AAPL
2021-04-23,131.0764617919922,AAPL
2021-04-26,131.46678161621094,AAPL
2021-04-27,131.14476013183594,AAPL
2021-04-28,130.35427856445312,AAPL
2021-04-29,130.25672912597656,AAPL
2021-04-30,128.28549194335938,AAPL
2021-05-03,129.33941650390625,AAPL
2021-05-04,124.76265716552734,AAPL
2021-05-05,125.00663757324219,AAPL
2021-05-06,126.60704803466797,AAPL
2021-05-07,127.2815170288086,AAPL
2021-05-10,123.99707794189453,AAPL
2021-05-11,123.07823181152344,AAPL
2021-05-12,120.00884246826172,AAPL
2021-05-13,122.15937805175781,AAPL
2021-05-14,124.5835952758789,AAPL
2021-05-17,123.43013000488281,AAPL
2021-05-18,122.04205322265625,AAPL
2021-05-19,121.88566589355469,AAPL
2021-05-20,124.44673156738281,AAPL
2021-05-21,122.60902404785156,AAPL
2021-05-24,124.2414779663086,AAPL
2021-05-25,124.04596710205078,AAPL
2021-05-26,123.99707794189453,AAPL
2021-05-27,122.46238708496094,AAPL
2021-05-28,121.80747985839844,AAPL
2021-06-01,121.48489379882812,AAPL
2021-06-02,122.24734497070312,AAPL
2021-06-03,120.76152801513672,AAPL
2021-06-04,123.05868530273438,AAPL
2021-06-07,123.0684585571289,AAPL
2021-06-08,123.88956451416016,AAPL
2021-06-09,124.27079772949219,AAPL
2021-06-10,123.27373504638672,AAPL
2021-06-11,124.48584747314453,AAPL
2021-06-14,127.5454330444336,AAPL
2021-06-15,126.72433471679688,AAPL
2021-06-16,127.22288513183594,AAPL
2021-06-17,128.82598876953125,AAPL
2021-06-18,127.52591705322266,AAPL
2021-06-21,129.3245086669922,AAPL
2021-06-22,130.9667510986328,AAPL
2021-06-23,130.69302368164062,AAPL
2021-06-24,130.40957641601562,AAPL
2021-06-25,130.11630249023438,AAPL
2021-06-28,131.74874877929688,AAPL
2021-06-29,133.26390075683594,AAPL
2021-06-30,133.87966918945312,AAPL
2021-07-01,134.1827392578125,AAPL
2021-07-02,136.81227111816406,AAPL
2021-07-06,138.82589721679688,AAPL
2021-07-07,141.31854248046875,AAPL
2021-07-08,140.01849365234375,AAPL
2021-07-09,141.846435546875,AAPL
2021-07-12,141.25015258789062,AAPL
2021-07-13,142.36448669433594,AAPL
2021-07-14,145.79554748535156,AAPL
2021-07-15,145.14060974121094,AAPL
2021-07-16,143.09764099121094,AAPL
2021-07-19,139.2462158203125,AAPL
2021-07-20,142.8629913330078,AAPL
2021-07-21,142.12991333007812,AAPL
2021-07-22,143.4984130859375,AAPL
2021-07-23,145.21881103515625,AAPL
2021-07-26,145.63916015625,AAPL
2021-07-27,143.46905517578125,AAPL
2021-07-28,141.71934509277344,AAPL
2021-07-29,142.36448669433594,AAPL
2021-07-30,142.57955932617188,AAPL
2021-08-02,142.2471923828125,AAPL
2021-08-03,144.04579162597656,AAPL
2021-08-04,143.64505004882812,AAPL
2021-08-05,143.7525634765625,AAPL
2021-08-06,143.06729125976562,AAPL
2021-08-09,143.0183563232422,AAPL
2021-08-10,142.53863525390625,AAPL
2021-08-11,142.7931671142578,AAPL
2021-08-12,145.75949096679688,AAPL
2021-08-13,145.96505737304688,AAPL
2021-08-16,147.94256591796875,AAPL
2021-08-17,147.03211975097656,AAPL
2021-08-18,143.2826385498047,AAPL
2021-08-19,143.61550903320312,AAPL
2021-08-20,145.0741729736328,AAPL
2021-08-23,146.56222534179688,AAPL
2021-08-24,146.47409057617188,AAPL
2021-08-25,145.2406005859375,AAPL
2021-08-26,144.43785095214844,AAPL
2021-08-27,145.47555541992188,AAPL
2021-08-30,149.90049743652344,AAPL
2021-08-31,148.6376190185547,AAPL
2021-09-01,149.30335998535156,AAPL
2021-09-02,150.41934204101562,AAPL
2021-09-03,151.0557098388672,AAPL
2021-09-07,153.39547729492188,AAPL
2021-09-08,151.84869384765625,AAPL
2021-09-09,150.83056640625,AAPL
2021-09-10,145.83778381347656,AAPL
2021-09-13,146.4055938720703,AAPL
2021-09-14,145.00563049316406,AAPL
2021-09-15,145.89649963378906,AAPL
2021-09-16,145.6615447998047,AAPL
2021-09-17,142.9889678955078,AAPL
2021-09-20,139.93458557128906,AAPL
2021-09-21,140.41424560546875,AAPL
2021-09-22,142.78338623046875,AAPL
2021-09-23,143.74278259277344,AAPL
2021-09-24,143.83087158203125,AAPL
2021-09-27,142.31346130371094,AAPL
2021-09-28,138.92623901367188,AAPL
2021-09-29,139.8268585205078,AAPL
2021-09-30,138.5248260498047,AAPL
2021-10-01,139.65066528320312,AAPL
2021-10-04,136.2144317626953,AAPL
2021-10-05,138.14306640625,AAPL
2021-10-06,139.0143280029297,AAPL
2021-10-07,140.27719116210938,AAPL
2021-10-08,139.89540100097656,AAPL
2021-10-11,139.8072967529297,AAPL
