Date,Symbol,Close
2/1/2019,AAPL,37.5752182
3/1/2019,AAPL,33.83245087
4/1/2019,AAPL,35.27672577
5/1/2019,AAPL,35.25055186
6/1/2019,AAPL,35.22437795
7/1/2019,AAPL,35.19820404
8/1/2019,AAPL,35.86920166
9/1/2019,AAPL,36.47831726
10/1/2019,AAPL,36.59490585
11/1/2019,AAPL,36.23560715
12/1/2019,AAPL,36.0539856
13/1/2019,AAPL,35.87236404
14/1/2019,AAPL,35.69074249
15/1/2019,AAPL,36.42120743
16/1/2019,AAPL,36.8661499
17/1/2019,AAPL,37.08504868
18/1/2019,AAPL,37.31348419
19/1/2019,AAPL,37.10409737
20/1/2019,AAPL,36.89471054
21/1/2019,AAPL,36.68532372
22/1/2019,AAPL,36.47593689
23/1/2019,AAPL,36.62346649
24/1/2019,AAPL,36.33317184
25/1/2019,AAPL,37.53713608
26/1/2019,AAPL,37.4213384
27/1/2019,AAPL,37.30554072
28/1/2019,AAPL,37.18974304
29/1/2019,AAPL,36.80430603
30/1/2019,AAPL,39.31929779
31/1/2019,AAPL,39.60242844
1/2/2019,AAPL,39.62149048
2/2/2019,AAPL,39.99663417
3/2/2019,AAPL,40.37177785
4/2/2019,AAPL,40.74692154
5/2/2019,AAPL,41.44409561
6/2/2019,AAPL,41.45835876
7/2/2019,AAPL,40.673172
8/2/2019,AAPL,40.72096252
9/2/2019,AAPL,40.64289983
10/2/2019,AAPL,40.56483714
11/2/2019,AAPL,40.48677444
12/2/2019,AAPL,40.83564377
13/2/2019,AAPL,40.66600037
14/2/2019,AAPL,40.81415558
15/2/2019,AAPL,40.72336197
16/2/2019,AAPL,40.75382519
17/2/2019,AAPL,40.78428841
18/2/2019,AAPL,40.81475163
19/2/2019,AAPL,40.84521484
20/2/2019,AAPL,41.10806656
21/2/2019,AAPL,40.87626648
22/2/2019,AAPL,41.33269501
23/2/2019,AAPL,41.43305588
24/2/2019,AAPL,41.53341675
25/2/2019,AAPL,41.63377762
26/2/2019,AAPL,41.65766907
27/2/2019,AAPL,41.78670883
28/2/2019,AAPL,41.3757019
1/3/2019,AAPL,41.8106041
2/3/2019,AAPL,41.8807017
3/3/2019,AAPL,41.95079931
4/3/2019,AAPL,42.02089691
5/3/2019,AAPL,41.94441605
6/3/2019,AAPL,41.70308304
7/3/2019,AAPL,41.22038269
8/3/2019,AAPL,41.31835175
9/3/2019,AAPL,41.79547119
10/3/2019,AAPL,42.27259064
11/3/2019,AAPL,42.74971008
12/3/2019,AAPL,43.23001862
13/3/2019,AAPL,43.42119598
14/3/2019,AAPL,43.90387726
15/3/2019,AAPL,44.47499847
16/3/2019,AAPL,44.62634023
17/3/2019,AAPL,44.77768199
18/3/2019,AAPL,44.92902374
19/3/2019,AAPL,44.57297516
20/3/2019,AAPL,44.96247482
21/3/2019,AAPL,46.61845398
22/3/2019,AAPL,45.65306091
23/3/2019,AAPL,45.46906281
24/3/2019,AAPL,45.2850647
25/3/2019,AAPL,45.10106659
26/3/2019,AAPL,44.63510132
27/3/2019,AAPL,45.03654861
28/3/2019,AAPL,45.09628677
29/3/2019,AAPL,45.39021301
30/3/2019,AAPL,45.49296443
31/3/2019,AAPL,45.59571584
1/4/2019,AAPL,45.69846725
2/4/2019,AAPL,46.36276627
3/4/2019,AAPL,46.68058395
4/4/2019,AAPL,46.76183701
5/4/2019,AAPL,47.07486343
6/4/2019,AAPL,47.32178752
7/4/2019,AAPL,47.5687116
8/4/2019,AAPL,47.81563568
9/4/2019,AAPL,47.67226791
10/4/2019,AAPL,47.939888
11/4/2019,AAPL,47.54084015
12/4/2019,AAPL,47.52171326
13/4/2019,AAPL,47.55039215
14/4/2019,AAPL,47.57907104
15/4/2019,AAPL,47.60774994
16/4/2019,AAPL,47.61252975
17/4/2019,AAPL,48.5396843
18/4/2019,AAPL,48.71412659
19/4/2019,AAPL,48.7541523
20/4/2019,AAPL,48.79417801
21/4/2019,AAPL,48.83420372
22/4/2019,AAPL,48.87422943
23/4/2019,AAPL,49.57914734
24/4/2019,AAPL,49.50269699
25/4/2019,AAPL,49.05345154
26/4/2019,AAPL,48.81926346
27/4/2019,AAPL,48.84395727
28/4/2019,AAPL,48.86865107
29/4/2019,AAPL,48.89334488
30/4/2019,AAPL,47.95185089
1/5/2019,AAPL,50.3055954
2/5/2019,AAPL,49.97821426
3/5/2019,AAPL,50.59949875
4/5/2019,AAPL,50.33903758
5/5/2019,AAPL,50.07857641
6/5/2019,AAPL,49.81811523
7/5/2019,AAPL,48.47517014
8/5/2019,AAPL,48.48472214
9/5/2019,AAPL,47.96379471
10/5/2019,AAPL,47.29932785
11/5/2019,AAPL,46.38299433
12/5/2019,AAPL,45.46666082
13/5/2019,AAPL,44.5503273
14/5/2019,AAPL,45.25556946
15/5/2019,AAPL,45.79768372
16/5/2019,AAPL,45.59619522
17/5/2019,AAPL,45.33712769
18/5/2019,AAPL,44.86456553
19/5/2019,AAPL,44.39200338
20/5/2019,AAPL,43.91944122
21/5/2019,AAPL,44.76142502
22/5/2019,AAPL,43.84507751
23/5/2019,AAPL,43.09664917
24/5/2019,AAPL,42.93113327
25/5/2019,AAPL,42.8867569
26/5/2019,AAPL,42.84238052
27/5/2019,AAPL,42.79800415
28/5/2019,AAPL,42.75362778
29/5/2019,AAPL,42.54972458
30/5/2019,AAPL,42.77040482
31/5/2019,AAPL,41.99560928
1/6/2019,AAPL,41.85408274
2/6/2019,AAPL,41.7125562
3/6/2019,AAPL,41.57102966
4/6/2019,AAPL,43.09185028
5/6/2019,AAPL,43.78750229
6/6/2019,AAPL,44.43037796
7/6/2019,AAPL,45.61297607
8/6/2019,AAPL,45.80728022
9/6/2019,AAPL,46.00158437
10/6/2019,AAPL,46.19588852
11/6/2019,AAPL,46.73081589
12/6/2019,AAPL,46.58209991
13/6/2019,AAPL,46.57249832
14/6/2019,AAPL,46.234272
15/6/2019,AAPL,46.3262291
16/6/2019,AAPL,46.41818619
17/6/2019,AAPL,46.51014328
18/6/2019,AAPL,47.6039772
19/6/2019,AAPL,47.46484756
20/6/2019,AAPL,47.84625626
21/6/2019,AAPL,47.68312836
22/6/2019,AAPL,47.66714223
23/6/2019,AAPL,47.65115611
24/6/2019,AAPL,47.63516998
25/6/2019,AAPL,46.9131279
26/6/2019,AAPL,47.92781448
27/6/2019,AAPL,47.91341782
28/6/2019,AAPL,47.47685242
29/6/2019,AAPL,47.76710637
30/6/2019,AAPL,48.05736033
1/7/2019,AAPL,48.34761429
2/7/2019,AAPL,48.63066101
3/7/2019,AAPL,49.03366089
4/7/2019,AAPL,49.01207161
5/7/2019,AAPL,48.99048233
6/7/2019,AAPL,48.65384928
7/7/2019,AAPL,48.31721624
8/7/2019,AAPL,47.98058319
9/7/2019,AAPL,48.27324677
